전용면적(㎡),보증금(만원),월세금(만원),건축년도,도로명,주택유형,lat,lon,cluster_label,학교까지도보시간(분),도보거리(m),대중교통시간(분),convenience_store_count,convenience_store_min_distance,subway_count,subway_min_distance,bank_count,bank_min_distance,hospital_count,hospital_min_distance,pharmacy_count,pharmacy_min_distance,school_count,school_min_distance,cafe_count,cafe_min_distance,restaurant_count,restaurant_min_distance,mart_count,mart_min_distance,parking_count,parking_min_distance,cluster,cluster_clean,cluster_name,전월세환산값,향,cctv_300m,lamp_300m,cctv_500m,lamp_500m,cctv_1000m,lamp_1000m,bus_count,nearby_bus_count(100m),nearby_bus_count(200m)
37.43,11500.0,49.45,2023.0,서그내로53번길 3-5,다세대,37.24231621,127.073921,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,12399.09090909091,서향,11,44,27,85,113,103,13.0,0,3
21.48,230.0,40.25,1998.0,예현로35번길 5-13,다세대,37.24319556,127.0680041,1,23,2176,21,2,40,0,,0,,0,,0,,0,,3,97,6,23.0,0,,0.0,,13.0,3.0,서그내로62번길 35,961.818181818182,Unknown,11,28,38,44,131,101,15.0,0,6
21.21,1150.0,64.4,2014.0,서그내로 30,다세대,37.24457167,127.0738645,3,14,1704,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,14.0,4.0,서그내로 30,2320.909090909091,동향,14,45,37,82,133,102,12.0,1,4
14.51,4600.0,64.4,2022.0,덕영대로 1698,연립,37.24679011,127.0765128,14,14,833,11,3,27,0,,0,,0,,1,77.0,2,146.0,15,36,15,11.0,1,158.0,1.0,84.0,17.0,7.0,덕영대로 1698,5770.909090909091,Unknown,21,29,44,48,119,99,17.0,0,3
42.25,14375.0,0.0,2014.0,서그내로53번길 11-1,다세대,37.24174866,127.0727274,13,17,1727,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,11.0,1.0,서그내로 61,14375.0,Unknown,11,44,30,80,112,103,12.0,0,2
42.25,14375.0,0.0,2014.0,서그내로53번길 11-1,다세대,37.24174866,127.0727274,13,17,1727,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,11.0,1.0,서그내로 61,14375.0,Unknown,11,44,30,80,112,103,12.0,0,2
20.64,11500.0,11.5,2023.0,서그내로53번길 40-1,다세대,37.24109643,127.0695717,11,19,2195,20,1,106,0,,0,,0,,0,,0,,1,148,3,70.0,0,,0.0,,12.0,2.0,서그내로53번길 31,11709.09090909091,Unknown,11,23,31,64,111,103,15.0,1,3
17.0,575.0,49.45,2015.0,서그내로62번길 42,다세대,37.24291591,127.067901,1,23,2176,21,2,40,0,,0,,0,,0,,0,,3,97,6,23.0,0,,0.0,,13.0,3.0,서그내로62번길 35,1474.090909090909,동향,11,28,38,44,131,101,15.0,1,4
13.0,345.0,46.0,2012.0,서그내로 23-5,다세대,37.24559678,127.0744081,3,14,1485,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,15.0,5.0,서그내로 23-5,1181.3636363636365,서향,18,41,39,71,129,102,15.0,2,3
20.64,9200.0,34.5,2023.0,서그내로53번길 40-1,다세대,37.24109643,127.0695717,11,19,2195,20,1,106,0,,0,,0,,0,,0,,1,148,3,70.0,0,,0.0,,12.0,2.0,서그내로53번길 31,9827.272727272728,Unknown,11,23,31,64,111,103,15.0,1,3
20.64,11500.0,11.5,2023.0,서그내로53번길 40-1,다세대,37.24109643,127.0695717,11,19,2195,20,1,106,0,,0,,0,,0,,0,,1,148,3,70.0,0,,0.0,,12.0,2.0,서그내로53번길 31,11709.09090909091,Unknown,11,23,31,64,111,103,15.0,1,3
47.475,19550.0,0.0,2013.0,서그내로16번길 25,다세대,37.24508382,127.0706698,13,17,1632,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,37.0,27.0,서그내로16번길 27,19550.0,Unknown,10,21,39,75,137,101,16.0,0,0
37.43,9200.0,55.2,2023.0,서그내로53번길 3-5,다세대,37.24231621,127.073921,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,10203.636363636364,서향,11,44,27,85,113,103,13.0,0,3
50.89,19550.0,0.0,2015.0,서그내로 43,다세대,37.24308982,127.074183,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,19550.0,서향,11,44,27,85,113,103,13.0,2,2
50.89,19550.0,0.0,2015.0,서그내로 43,다세대,37.24308982,127.074183,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,19550.0,서향,11,44,27,85,113,103,13.0,2,2
15.39,1150.0,50.6,2018.0,서그내로53번길 33,다세대,37.24111925,127.070438,11,19,2195,20,1,106,0,,0,,0,,0,,0,,1,148,3,70.0,0,,0.0,,12.0,2.0,서그내로53번길 31,2070.0,Unknown,11,23,31,64,111,103,15.0,1,4
23.21,5750.0,64.4,2023.0,서그내로53번길 40-1,다세대,37.24109643,127.0695717,11,19,2195,20,1,106,0,,0,,0,,0,,0,,1,148,3,70.0,0,,0.0,,12.0,2.0,서그내로53번길 31,6920.909090909091,Unknown,11,23,31,64,111,103,15.0,1,3
19.7272,17250.0,0.0,2020.0,서그내로53번길 24,다세대,37.241556,127.0715486,13,17,2195,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,12.0,2.0,서그내로53번길 31,17250.0,Unknown,11,23,31,64,111,103,15.0,0,4
21.715,1150.0,64.4,2014.0,서그내로 30,다세대,37.24457167,127.0738645,3,14,1704,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,14.0,4.0,서그내로 30,2320.909090909091,동향,14,45,37,82,133,102,12.0,1,4
20.65,9200.0,0.0,2015.0,서그내로 46,다세대,37.2431637,127.0736001,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,9200.0,서향,11,44,27,85,113,103,13.0,2,2
19.3984,8050.0,34.5,2020.0,서그내로53번길 24,다세대,37.241556,127.0715486,13,17,2195,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,12.0,2.0,서그내로53번길 31,8677.272727272728,Unknown,11,23,31,64,111,103,15.0,0,4
19.3984,14950.0,0.0,2020.0,서그내로53번길 24,다세대,37.241556,127.0715486,13,17,2195,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,12.0,2.0,서그내로53번길 31,14950.0,Unknown,11,23,31,64,111,103,15.0,0,4
19.3984,14950.0,0.0,2020.0,서그내로53번길 24,다세대,37.241556,127.0715486,13,17,2195,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,12.0,2.0,서그내로53번길 31,14950.0,Unknown,11,23,31,64,111,103,15.0,0,4
19.3984,5750.0,46.0,2020.0,서그내로53번길 24,다세대,37.241556,127.0715486,13,17,2195,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,12.0,2.0,서그내로53번길 31,6586.363636363636,Unknown,11,23,31,64,111,103,15.0,0,4
14.09,1150.0,57.5,2013.0,서그내로 46-2,다세대,37.24336243,127.0737232,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,2195.454545454545,서향,11,44,27,85,113,103,13.0,2,2
16.39,3450.0,72.45,2022.0,덕영대로 1698,연립,37.24679011,127.0765128,14,14,833,11,3,27,0,,0,,0,,1,77.0,2,146.0,15,36,15,11.0,1,158.0,1.0,84.0,17.0,7.0,덕영대로 1698,4767.272727272727,Unknown,21,29,44,48,119,99,17.0,0,3
44.52,14375.0,6.9,2022.0,서그내로 61,다세대,37.24216795,127.0724701,13,17,1727,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,11.0,1.0,서그내로 61,14500.454545454546,Unknown,11,44,30,80,112,103,12.0,0,1
44.52,14375.0,6.9,2022.0,서그내로 61,다세대,37.24216795,127.0724701,13,17,1727,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,11.0,1.0,서그내로 61,14500.454545454546,Unknown,11,44,30,80,112,103,12.0,0,1
30.3,18360.0,0.0,2020.0,서그내로 59,연립다세대,37.24224665,127.0726211,13,17,1727,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,11.0,1.0,서그내로 61,18360.0,Unknown,11,44,30,80,112,103,12.0,0,3
35.09,4125.9,12.24,2019.0,서그내로62번길 35,연립다세대,37.242482,127.0682545,1,23,2176,21,2,40,0,,0,,0,,0,,0,,3,97,6,23.0,0,,0.0,,13.0,3.0,서그내로62번길 35,4348.445454545455,동향,11,28,38,44,131,101,15.0,0,2
25.19,1020.0,51.0,2015.0,서그내로 46,연립다세대,37.2431637,127.0736001,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,1947.272727272728,서향,11,44,27,85,113,103,13.0,2,2
13.0,306.0,40.8,2012.0,서그내로 23-5,연립다세대,37.24559678,127.0744081,3,14,1485,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,15.0,5.0,서그내로 23-5,1047.8181818181818,서향,18,41,39,71,129,102,15.0,2,3
17.5,1020.0,47.94,2015.0,서그내로 43,연립다세대,37.24308982,127.074183,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,1891.6363636363635,서향,11,44,27,85,113,103,13.0,2,2
21.43,1020.0,42.84,2015.0,서그내로 46,연립다세대,37.2431637,127.0736001,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,1798.909090909091,서향,11,44,27,85,113,103,13.0,2,2
14.09,7140.0,0.0,2013.0,서그내로 46-2,연립다세대,37.24336243,127.0737232,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,7140.0,서향,11,44,27,85,113,103,13.0,2,2
14.09,6630.0,0.0,2013.0,서그내로 46-2,연립다세대,37.24336243,127.0737232,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,6630.0,서향,11,44,27,85,113,103,13.0,2,2
14.09,7140.0,0.0,2013.0,서그내로 46-2,연립다세대,37.24336243,127.0737232,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,7140.0,서향,11,44,27,85,113,103,13.0,2,2
15.09,306.0,40.8,2012.0,서그내로 23-5,연립다세대,37.24559678,127.0744081,3,14,1485,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,15.0,5.0,서그내로 23-5,1047.8181818181818,서향,18,41,39,71,129,102,15.0,2,3
38.85,13260.0,0.0,2015.0,서그내로62번길 33,연립다세대,37.24243355,127.0687739,1,23,2176,21,2,40,0,,0,,0,,0,,0,,3,97,6,23.0,0,,0.0,,13.0,3.0,서그내로62번길 35,13260.0,Unknown,11,28,38,44,131,101,15.0,0,2
21.21,10000.0,33.0,2014.0,서그내로 30,연립다세대,37.24457167,127.0738645,3,14,1704,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,14.0,4.0,서그내로 30,10600.0,동향,14,45,37,82,133,102,12.0,1,4
14.09,6800.0,0.0,2013.0,서그내로 46-2,연립다세대,37.24336243,127.0737232,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,6800.0,서향,11,44,27,85,113,103,13.0,2,2
14.61,6500.0,0.0,2013.0,서그내로 46-2,연립다세대,37.24336243,127.0737232,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,6500.0,서향,11,44,27,85,113,103,13.0,2,2
45.67,21900.0,0.0,2020.0,서그내로53번길 27-26,연립다세대,37.24075604,127.0702394,11,19,2195,20,1,106,0,,0,,0,,0,,0,,1,148,3,70.0,0,,0.0,,12.0,2.0,서그내로53번길 31,21900.0,Unknown,11,23,31,64,111,103,15.0,2,4
45.67,21900.0,0.0,2020.0,서그내로53번길 27-26,연립다세대,37.24075604,127.0702394,11,19,2195,20,1,106,0,,0,,0,,0,,0,,1,148,3,70.0,0,,0.0,,12.0,2.0,서그내로53번길 31,21900.0,Unknown,11,23,31,64,111,103,15.0,2,4
25.97,10500.0,0.0,2015.0,서그내로 43,연립다세대,37.24308982,127.074183,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,10500.0,서향,11,44,27,85,113,103,13.0,2,2
48.26,1000.0,80.0,2020.0,서그내로53번길 31,연립다세대,37.24113549,127.0707007,11,19,2195,20,1,106,0,,0,,0,,0,,0,,1,148,3,70.0,0,,0.0,,12.0,2.0,서그내로53번길 31,2454.5454545454545,Unknown,11,23,31,64,111,103,15.0,1,4
44.8,18000.0,0.0,2020.0,서그내로53번길 31,연립다세대,37.24113549,127.0707007,11,19,2195,20,1,106,0,,0,,0,,0,,0,,1,148,3,70.0,0,,0.0,,12.0,2.0,서그내로53번길 31,18000.0,Unknown,11,23,31,64,111,103,15.0,1,4
14.09,6500.0,0.0,2013.0,서그내로 46-2,연립다세대,37.24336243,127.0737232,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,6500.0,서향,11,44,27,85,113,103,13.0,2,2
36.06,353.0,31.0,2019.0,서그내로62번길 35,연립다세대,37.242482,127.0682545,1,23,2176,21,2,40,0,,0,,0,,0,,0,,3,97,6,23.0,0,,0.0,,13.0,3.0,서그내로62번길 35,916.6363636363636,동향,11,28,38,44,131,101,15.0,0,2
47.51,18000.0,0.0,2020.0,서그내로53번길 29,연립다세대,37.24114946,127.0709065,11,19,2195,20,1,106,0,,0,,0,,0,,0,,1,148,3,70.0,0,,0.0,,12.0,2.0,서그내로53번길 31,18000.0,Unknown,11,23,31,64,111,103,15.0,1,4
38.98,17000.0,0.0,2020.0,서그내로53번길 29,연립다세대,37.24114946,127.0709065,11,19,2195,20,1,106,0,,0,,0,,0,,0,,1,148,3,70.0,0,,0.0,,12.0,2.0,서그내로53번길 31,17000.0,Unknown,11,23,31,64,111,103,15.0,1,4
38.98,7000.0,25.0,2020.0,서그내로53번길 29,연립다세대,37.24114946,127.0709065,11,19,2195,20,1,106,0,,0,,0,,0,,0,,1,148,3,70.0,0,,0.0,,12.0,2.0,서그내로53번길 31,7454.545454545455,Unknown,11,23,31,64,111,103,15.0,1,4
42.1,3000.0,50.0,2020.0,서그내로53번길 31,연립다세대,37.24113549,127.0707007,11,19,2195,20,1,106,0,,0,,0,,0,,0,,1,148,3,70.0,0,,0.0,,12.0,2.0,서그내로53번길 31,3909.090909090909,Unknown,11,23,31,64,111,103,15.0,1,4
48.26,20000.0,0.0,2020.0,서그내로53번길 31,연립다세대,37.24113549,127.0707007,11,19,2195,20,1,106,0,,0,,0,,0,,0,,1,148,3,70.0,0,,0.0,,12.0,2.0,서그내로53번길 31,20000.0,Unknown,11,23,31,64,111,103,15.0,1,4
38.98,17000.0,0.0,2020.0,서그내로53번길 29,연립다세대,37.24114946,127.0709065,11,19,2195,20,1,106,0,,0,,0,,0,,0,,1,148,3,70.0,0,,0.0,,12.0,2.0,서그내로53번길 31,17000.0,Unknown,11,23,31,64,111,103,15.0,1,4
48.26,20000.0,0.0,2020.0,서그내로53번길 31,연립다세대,37.24113549,127.0707007,11,19,2195,20,1,106,0,,0,,0,,0,,0,,1,148,3,70.0,0,,0.0,,12.0,2.0,서그내로53번길 31,20000.0,Unknown,11,23,31,64,111,103,15.0,1,4
17.5,8900.0,0.0,2015.0,서그내로 43,연립다세대,37.24308982,127.074183,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,8900.0,서향,11,44,27,85,113,103,13.0,2,2
22.06,10000.0,0.0,2014.0,서그내로 30,연립다세대,37.24457167,127.0738645,3,14,1704,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,14.0,4.0,서그내로 30,10000.0,동향,14,45,37,82,133,102,12.0,1,4
47.475,14500.0,0.0,2013.0,서그내로16번길 25,연립다세대,37.24508382,127.0706698,13,17,1632,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,37.0,27.0,서그내로16번길 27,14500.0,Unknown,10,21,39,75,137,101,16.0,0,0
15.6,500.0,48.0,2018.0,서그내로53번길 33,연립다세대,37.24111925,127.070438,11,19,2195,20,1,106,0,,0,,0,,0,,0,,1,148,3,70.0,0,,0.0,,12.0,2.0,서그내로53번길 31,1372.7272727272727,Unknown,11,23,31,64,111,103,15.0,1,4
13.47,300.0,30.0,2012.0,서그내로16번길 27,연립다세대,37.245079,127.0705474,13,17,1632,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,37.0,27.0,서그내로16번길 27,845.4545454545455,동향,10,21,39,75,137,101,16.0,0,0
12.4,6000.0,0.0,2014.0,서그내로53번길 3-9,연립다세대,37.24240803,127.0742087,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,6000.0,동향,11,44,27,85,113,103,13.0,1,4
14.09,7000.0,0.0,2013.0,서그내로 46-2,연립다세대,37.24336243,127.0737232,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,7000.0,서향,11,44,27,85,113,103,13.0,2,2
25.19,1000.0,50.0,2015.0,서그내로 46,연립다세대,37.2431637,127.0736001,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,1909.090909090909,서향,11,44,27,85,113,103,13.0,2,2
20.8,13000.0,0.0,2020.0,서그내로 59,연립다세대,37.24224665,127.0726211,13,17,1727,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,11.0,1.0,서그내로 61,13000.0,Unknown,11,44,30,80,112,103,12.0,0,3
25.01,15500.0,0.0,2020.0,서그내로 59,연립다세대,37.24224665,127.0726211,13,17,1727,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,11.0,1.0,서그내로 61,15500.0,Unknown,11,44,30,80,112,103,12.0,0,3
16.03,7000.0,0.0,2013.0,서그내로 46-2,연립다세대,37.24336243,127.0737232,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,7000.0,서향,11,44,27,85,113,103,13.0,2,2
18.8,12000.0,0.0,2020.0,서그내로 59,연립다세대,37.24224665,127.0726211,13,17,1727,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,11.0,1.0,서그내로 61,12000.0,Unknown,11,44,30,80,112,103,12.0,0,3
14.61,7000.0,0.0,2013.0,서그내로 46-2,연립다세대,37.24336243,127.0737232,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,7000.0,서향,11,44,27,85,113,103,13.0,2,2
18.8,12000.0,0.0,2020.0,서그내로 59,연립다세대,37.24224665,127.0726211,13,17,1727,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,11.0,1.0,서그내로 61,12000.0,Unknown,11,44,30,80,112,103,12.0,0,3
32.37,3000.0,0.0,2018.0,서그내로53번길 33,연립다세대,37.24111925,127.070438,11,19,2195,20,1,106,0,,0,,0,,0,,0,,1,148,3,70.0,0,,0.0,,12.0,2.0,서그내로53번길 31,3000.0,Unknown,11,23,31,64,111,103,15.0,1,4
18.01,10000.0,0.0,2020.0,서그내로 59,연립다세대,37.24224665,127.0726211,13,17,1727,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,11.0,1.0,서그내로 61,10000.0,Unknown,11,44,30,80,112,103,12.0,0,3
20.14,12000.0,0.0,2020.0,서그내로 59,연립다세대,37.24224665,127.0726211,13,17,1727,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,11.0,1.0,서그내로 61,12000.0,Unknown,11,44,30,80,112,103,12.0,0,3
36.13,15000.0,0.0,2019.0,서그내로62번길 35,연립다세대,37.242482,127.0682545,1,23,2176,21,2,40,0,,0,,0,,0,,0,,3,97,6,23.0,0,,0.0,,13.0,3.0,서그내로62번길 35,15000.0,동향,11,28,38,44,131,101,15.0,0,2
18.8,12000.0,0.0,2020.0,서그내로 59,연립다세대,37.24224665,127.0726211,13,17,1727,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,11.0,1.0,서그내로 61,12000.0,Unknown,11,44,30,80,112,103,12.0,0,3
47.475,13500.0,0.0,2013.0,서그내로16번길 25,연립다세대,37.24508382,127.0706698,13,17,1632,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,37.0,27.0,서그내로16번길 27,13500.0,Unknown,10,21,39,75,137,101,16.0,0,0
47.475,13500.0,0.0,2013.0,서그내로16번길 25,연립다세대,37.24508382,127.0706698,13,17,1632,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,37.0,27.0,서그내로16번길 27,13500.0,Unknown,10,21,39,75,137,101,16.0,0,0
36.12,353.0,32.0,2019.0,서그내로62번길 35,연립다세대,37.242482,127.0682545,1,23,2176,21,2,40,0,,0,,0,,0,,0,,3,97,6,23.0,0,,0.0,,13.0,3.0,서그내로62번길 35,934.818181818182,동향,11,28,38,44,131,101,15.0,0,2
15.6,1000.0,45.0,2018.0,서그내로53번길 33,연립다세대,37.24111925,127.070438,11,19,2195,20,1,106,0,,0,,0,,0,,0,,1,148,3,70.0,0,,0.0,,12.0,2.0,서그내로53번길 31,1818.181818181818,Unknown,11,23,31,64,111,103,15.0,1,4
19.7272,12000.0,0.0,2020.0,서그내로53번길 24,연립다세대,37.241556,127.0715486,13,17,2195,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,12.0,2.0,서그내로53번길 31,12000.0,Unknown,11,23,31,64,111,103,15.0,0,4
19.7272,11500.0,0.0,2020.0,서그내로53번길 24,연립다세대,37.241556,127.0715486,13,17,2195,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,12.0,2.0,서그내로53번길 31,11500.0,Unknown,11,23,31,64,111,103,15.0,0,4
19.7272,11500.0,0.0,2020.0,서그내로53번길 24,연립다세대,37.241556,127.0715486,13,17,2195,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,12.0,2.0,서그내로53번길 31,11500.0,Unknown,11,23,31,64,111,103,15.0,0,4
21.48,100.0,30.0,1998.0,예현로35번길 5-13,연립다세대,37.24319556,127.0680041,1,23,2176,21,2,40,0,,0,,0,,0,,0,,3,97,6,23.0,0,,0.0,,13.0,3.0,서그내로62번길 35,645.4545454545455,Unknown,11,28,38,44,131,101,15.0,0,6
17.0,3000.0,25.0,2015.0,서그내로62번길 42,연립다세대,37.24291591,127.067901,1,23,2176,21,2,40,0,,0,,0,,0,,0,,3,97,6,23.0,0,,0.0,,13.0,3.0,서그내로62번길 35,3454.5454545454545,동향,11,28,38,44,131,101,15.0,1,4
26.02,510.0,40.8,2013.0,영통로501번길 7,연립다세대,37.26377649,127.0771124,9,50,1207,22,2,97,0,,2,132.0,2,69.0,0,,0,,5,16,15,22.0,1,119.0,0.0,,-1.0,,,1251.8181818181818,동향,0,0,0,0,0,0,,2,2
17.37,510.0,48.96,2017.0,영통로200번길 55,연립다세대,37.24450572,127.0596508,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,1400.1818181818182,동향,19,0,40,0,143,25,14.0,1,4
19.11,1000.0,40.0,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,1727.2727272727273,동향,19,0,40,0,143,25,14.0,1,5
21.99,9450.0,0.0,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,9450.0,동향,19,0,40,0,143,25,14.0,1,5
41.71,17850.0,0.0,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,17850.0,동향,19,0,40,0,143,25,14.0,1,5
44.0,18900.0,0.0,2017.0,영통로200번길 47,연립다세대,37.24461256,127.0592247,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,18900.0,동향,19,0,40,0,143,25,14.0,0,5
41.71,17850.0,0.0,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,17850.0,동향,19,0,40,0,143,25,14.0,1,5
40.75,16800.0,0.0,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,16800.0,동향,19,0,40,0,143,25,14.0,1,5
19.59,10000.0,0.0,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,10000.0,동향,19,0,40,0,143,25,14.0,1,5
23.27,10500.0,0.0,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,10500.0,동향,19,0,40,0,143,25,14.0,1,5
18.66,12600.0,0.0,2017.0,영통로200번길 47,연립다세대,37.24461256,127.0592247,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,12600.0,동향,19,0,40,0,143,25,14.0,0,5
25.02,12600.0,0.0,2017.0,영통로200번길 47,연립다세대,37.24461256,127.0592247,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,12600.0,동향,19,0,40,0,143,25,14.0,0,5
41.71,17800.0,0.0,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,17800.0,동향,19,0,40,0,143,25,14.0,1,5
