,Area_m2,School_Walk_Min,Subway_Count,School_Count_Near,Mart_Count,Price_Hwansan,House_Age,Life_Infra_Score,Pharm_Parking_Sum,House_Type_Multi_Family,House_Type_Multi_Unit,House_Type_Row_House,House_Type_Single_House,House_Type_Villa,Rent_Type_Jeonse,Orientation_East,Orientation_South,Orientation_West
572,21.715,14,0,1,0,7128.0,12.0,12,0.0,False,False,False,False,True,False,True,False,False
573,12.96,14,0,1,0,3887.9999999999995,12.0,12,0.0,False,False,False,False,True,False,True,False,False
574,20.705,14,0,1,0,7128.0,12.0,12,0.0,False,False,False,False,True,False,True,False,False
575,15.6,19,0,0,0,5832.0,8.0,5,0.0,False,False,False,False,True,False,False,False,False
576,21.715,14,0,1,0,7128.0,12.0,12,0.0,False,False,False,False,True,False,True,False,False
577,17.5,14,0,1,0,6696.0,11.0,12,0.0,False,False,False,False,True,False,False,False,True
578,11.46,14,0,1,0,4320.0,12.0,12,0.0,False,False,False,False,True,False,True,False,False
579,17.54,19,0,0,0,8640.0,4.0,5,0.0,False,False,False,False,True,False,False,False,False
580,21.21,14,0,1,0,7128.0,12.0,12,0.0,False,False,False,False,True,False,True,False,False
581,21.43,14,0,1,0,4428.0,11.0,12,0.0,False,False,False,False,True,False,False,False,True
582,17.5,14,0,1,0,6696.0,11.0,12,0.0,False,False,False,False,True,False,False,False,True
583,21.715,14,0,1,0,7128.0,12.0,12,0.0,False,False,False,False,True,False,True,False,False
584,42.25,17,0,1,0,12960.0,12.0,25,0.0,False,False,False,False,True,True,False,False,False
585,18.8,17,0,1,0,9180.0,6.0,25,0.0,False,False,False,False,True,False,False,False,False
586,36.56,23,0,0,0,6058.8,7.0,11,0.0,False,False,False,False,True,False,True,False,False
587,17.0,23,0,0,0,5184.0,11.0,11,0.0,False,False,False,False,True,False,True,False,False
588,20.65,14,0,1,0,9072.0,11.0,12,0.0,False,False,False,False,True,True,False,False,True
589,20.67,14,0,1,0,10260.0,3.0,12,0.0,False,False,False,False,True,False,False,False,True
590,23.19,23,0,0,0,4860.0,11.0,11,0.0,False,False,False,False,True,False,False,False,False
591,88.95,17,0,1,0,23760.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
592,88.95,17,0,1,0,23760.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
593,21.21,14,0,1,0,7590.000000000001,12.0,12,0.0,False,False,False,False,True,False,True,False,False
594,27.1,17,0,1,0,13800.0,4.0,25,0.0,False,False,False,False,True,True,False,False,False
595,27.1,17,0,1,0,11500.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
596,47.475,17,0,1,0,18400.0,13.0,25,0.0,False,False,False,False,True,True,False,False,False
597,24.05,14,0,1,0,19550.0,3.0,12,0.0,False,False,False,False,True,True,False,False,True
598,29.52,14,0,1,0,8970.0,11.0,12,0.0,False,False,False,False,True,False,False,False,True
599,15.6,19,0,0,0,6900.0,8.0,5,0.0,False,False,False,False,True,False,False,False,False
600,15.6,19,0,0,0,6670.0,8.0,5,0.0,False,False,False,False,True,False,False,False,False
601,21.715,14,0,1,0,7590.000000000001,12.0,12,0.0,False,False,False,False,True,False,True,False,False
602,14.09,14,0,1,0,7360.0,13.0,12,0.0,False,False,False,False,True,False,False,False,True
603,13.63,17,0,1,0,4255.0,14.0,25,0.0,False,False,False,False,True,False,True,False,False
604,25.97,14,0,1,0,8625.0,11.0,12,0.0,False,False,False,False,True,False,False,False,True
605,15.6,19,0,0,0,7015.0,8.0,5,0.0,False,False,False,False,True,False,False,False,False
606,25.97,14,0,1,0,11500.0,11.0,12,0.0,False,False,False,False,True,False,False,False,True
607,29.52,14,0,1,0,8625.0,11.0,12,0.0,False,False,False,False,True,False,False,False,True
608,23.52,23,0,0,0,6900.0,11.0,11,0.0,False,False,False,False,True,False,True,False,False
609,12.96,14,0,1,0,4255.0,12.0,12,0.0,False,False,False,False,True,False,True,False,False
610,17.5,14,0,1,0,7360.0,11.0,12,0.0,False,False,False,False,True,False,False,False,True
611,24.42,23,0,0,0,6900.0,11.0,11,0.0,False,False,False,False,True,False,True,False,False
612,12.4,14,0,1,0,4830.0,12.0,12,0.0,False,False,False,False,True,False,True,False,False
613,25.19,14,0,1,0,8050.0,11.0,12,0.0,False,False,False,False,True,False,False,False,True
614,22.86,17,0,1,0,10695.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
615,14.09,14,0,1,0,7360.0,13.0,12,0.0,False,False,False,False,True,False,False,False,True
616,21.18,23,0,0,0,5520.0,11.0,11,0.0,False,False,False,False,True,False,True,False,False
617,38.85,23,0,0,0,15697.5,11.0,11,0.0,False,False,False,False,True,True,False,False,False
618,14.61,14,0,1,0,7475.0,13.0,12,0.0,False,False,False,False,True,False,False,False,True
619,15.6,19,0,0,0,6900.0,8.0,5,0.0,False,False,False,False,True,False,False,False,False
620,38.85,23,0,0,0,15697.5,11.0,11,0.0,False,False,False,False,True,True,False,False,False
621,27.1,17,0,1,0,10350.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
622,13.6,14,0,1,0,7360.0,13.0,12,0.0,False,False,False,False,True,False,False,False,True
623,16.03,14,0,1,0,8050.0,13.0,12,0.0,False,False,False,False,True,False,False,False,True
624,17.5,14,0,1,0,7360.0,11.0,12,0.0,False,False,False,False,True,False,False,False,True
625,23.21,19,0,0,0,16675.0,3.0,5,0.0,False,False,False,False,True,True,False,False,False
626,16.48,14,0,2,1,10961.0,4.0,33,2.0,False,False,False,False,True,False,False,False,False
627,46.14,14,0,1,0,19775.0,11.0,12,0.0,False,False,False,False,True,True,False,False,True
628,17.5,14,0,1,0,7910.0,11.0,12,0.0,False,False,False,False,True,False,False,False,True
629,17.5,14,0,1,0,7910.0,11.0,12,0.0,False,False,False,False,True,False,False,False,True
630,19.3984,17,0,1,0,10170.0,6.0,25,0.0,False,False,False,False,True,False,False,False,False
631,20.705,14,0,1,0,7458.0,12.0,12,0.0,False,False,False,False,True,False,True,False,False
632,20.705,14,0,1,0,7458.0,12.0,12,0.0,False,False,False,False,True,False,True,False,False
633,20.705,14,0,1,0,7458.0,12.0,12,0.0,False,False,False,False,True,False,True,False,False
634,22.86,17,0,1,0,11300.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
635,22.86,17,0,1,0,11074.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
636,16.45,14,0,2,1,11074.0,4.0,33,2.0,False,False,False,False,True,False,False,False,False
637,46.59,19,0,0,0,5828.54,6.0,5,0.0,False,False,False,False,True,False,False,False,False
638,18.01,17,0,1,0,11300.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
639,15.09,14,0,1,0,4859.0,14.0,12,0.0,False,False,False,False,True,False,False,False,True
640,14.54,14,0,2,1,9040.0,4.0,33,2.0,False,False,False,False,True,False,False,False,False
641,22.06,14,0,1,0,7910.0,12.0,12,0.0,False,False,False,False,True,False,True,False,False
642,21.715,14,0,1,0,7458.0,12.0,12,0.0,False,False,False,False,True,False,True,False,False
643,15.6,19,0,0,0,6667.0,8.0,5,0.0,False,False,False,False,True,False,False,False,False
644,21.43,14,0,1,0,6102.0,11.0,12,0.0,False,False,False,False,True,False,False,False,True
645,24.05,14,0,1,0,19210.0,3.0,12,0.0,False,False,False,False,True,True,False,False,True
646,24.05,14,0,1,0,19210.0,3.0,12,0.0,False,False,False,False,True,True,False,False,True
647,21.21,14,0,1,0,7458.0,12.0,12,0.0,False,False,False,False,True,False,True,False,False
648,21.43,14,0,1,0,5085.0,11.0,12,0.0,False,False,False,False,True,False,False,False,True
649,48.26,19,0,0,0,3842.0,6.0,5,0.0,False,False,False,False,True,False,False,False,False
650,34.31,14,0,1,0,15820.0,3.0,12,0.0,False,False,False,False,True,False,False,False,True
651,25.19,14,0,1,0,8701.0,11.0,12,0.0,False,False,False,False,True,False,False,False,True
652,13.6,14,0,1,0,7232.0,13.0,12,0.0,False,False,False,False,True,False,False,False,True
653,14.76,14,0,1,0,4859.0,14.0,12,0.0,False,False,False,False,True,False,False,False,True
654,20.67,14,0,1,0,15255.0,3.0,12,0.0,False,False,False,False,True,True,False,False,True
655,16.45,14,0,2,1,11074.0,4.0,33,2.0,False,False,False,False,True,False,False,False,False
656,23.19,23,0,0,0,5537.0,11.0,11,0.0,False,False,False,False,True,False,False,False,False
657,15.09,14,0,1,0,4859.0,14.0,12,0.0,False,False,False,False,True,False,False,False,True
658,19.3984,17,0,1,0,14690.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
659,21.715,14,0,1,0,7458.0,12.0,12,0.0,False,False,False,False,True,False,True,False,False
660,12.4,14,0,1,0,4746.0,12.0,12,0.0,False,False,False,False,True,False,True,False,False
661,12.4,14,0,1,0,4746.0,12.0,12,0.0,False,False,False,False,True,False,True,False,False
662,16.45,14,0,2,1,9718.0,4.0,33,2.0,False,False,False,False,True,False,False,False,False
663,17.5,14,0,1,0,5876.0,11.0,12,0.0,False,False,False,False,True,False,False,False,True
664,19.7272,17,0,1,0,15255.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
665,18.01,17,0,1,0,11300.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
666,18.57,17,0,1,0,14125.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
667,19.3984,17,0,1,0,14238.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
668,23.05,17,0,1,0,10170.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
669,18.9459,17,0,1,0,13560.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
670,23.19,23,0,0,0,5311.0,11.0,11,0.0,False,False,False,False,True,False,False,False,False
671,19.3984,17,0,1,0,10170.0,6.0,25,0.0,False,False,False,False,True,False,False,False,False
672,20.67,14,0,1,0,10735.0,3.0,12,0.0,False,False,False,False,True,False,False,False,True
673,20.14,17,0,1,0,13560.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
674,19.08,19,0,0,0,15820.0,4.0,5,0.0,False,False,False,False,True,True,False,False,False
675,19.7272,17,0,1,0,14690.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
676,17.44,14,0,1,0,15820.0,3.0,12,0.0,False,False,False,False,True,True,False,False,True
677,23.44,23,0,0,0,5876.0,11.0,11,0.0,False,False,False,False,True,False,False,False,False
678,20.67,14,0,1,0,15255.0,3.0,12,0.0,False,False,False,False,True,True,False,False,True
679,24.05,14,0,1,0,18645.0,3.0,12,0.0,False,False,False,False,True,True,False,False,True
680,34.36,14,0,1,0,20905.0,3.0,12,0.0,False,False,False,False,True,True,False,False,True
681,34.31,14,0,1,0,15820.0,3.0,12,0.0,False,False,False,False,True,False,False,False,True
682,20.67,14,0,1,0,12430.0,3.0,12,0.0,False,False,False,False,True,False,False,False,True
683,20.67,14,0,1,0,12317.0,3.0,12,0.0,False,False,False,False,True,False,False,False,True
684,23.37,14,0,1,0,12204.0,3.0,12,0.0,False,False,False,False,True,False,False,False,True
685,19.29,14,0,1,0,18080.0,3.0,12,0.0,False,False,False,False,True,True,False,False,True
686,18.9459,17,0,1,0,14690.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
687,17.3762,17,0,1,0,17515.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
688,19.7272,17,0,1,0,15820.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
689,19.3984,17,0,1,0,11300.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
690,18.9459,17,0,1,0,12430.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
691,19.7272,17,0,1,0,14125.0,6.0,25,0.0,False,False,False,False,True,False,False,False,False
692,17.6614,17,0,1,0,16837.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
693,19.3984,17,0,1,0,10735.0,6.0,25,0.0,False,False,False,False,True,False,False,False,False
694,19.3984,17,0,1,0,16950.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
695,19.7272,17,0,1,0,16950.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
696,19.3984,17,0,1,0,12430.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
697,19.3984,17,0,1,0,14690.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
698,19.7272,17,0,1,0,16385.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
699,19.3984,17,0,1,0,11300.0,6.0,25,0.0,False,False,False,False,True,False,False,False,False
700,19.3984,17,0,1,0,10170.0,6.0,25,0.0,False,False,False,False,True,False,False,False,False
701,19.3984,17,0,1,0,9944.0,6.0,25,0.0,False,False,False,False,True,False,False,False,False
702,19.3984,17,0,1,0,10170.0,6.0,25,0.0,False,False,False,False,True,False,False,False,False
703,19.7272,17,0,1,0,16950.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
704,19.3984,17,0,1,0,13560.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
705,19.3984,17,0,1,0,10170.0,6.0,25,0.0,False,False,False,False,True,False,False,False,False
706,19.3984,17,0,1,0,14238.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
707,22.86,17,0,1,0,14690.0,4.0,25,0.0,False,False,False,False,True,True,False,False,False
708,22.86,17,0,1,0,16950.0,4.0,25,0.0,False,False,False,False,True,True,False,False,False
709,22.86,17,0,1,0,5650.0,4.0,25,0.0,False,False,False,False,True,True,False,False,False
710,22.86,17,0,1,0,12995.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
711,28.33,17,0,1,0,12091.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
712,22.86,17,0,1,0,14690.0,4.0,25,0.0,False,False,False,False,True,True,False,False,False
713,22.86,17,0,1,0,10735.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
714,28.79,17,0,1,0,12430.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
715,22.86,17,0,1,0,10170.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
716,22.86,17,0,1,0,10170.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
717,22.86,17,0,1,0,14690.0,4.0,25,0.0,False,False,False,False,True,True,False,False,False
718,28.79,17,0,1,0,15820.0,4.0,25,0.0,False,False,False,False,True,True,False,False,False
719,22.86,17,0,1,0,10735.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
720,22.86,17,0,1,0,14690.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
721,22.86,17,0,1,0,14690.0,4.0,25,0.0,False,False,False,False,True,True,False,False,False
722,22.86,17,0,1,0,15820.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
723,28.33,17,0,1,0,16385.0,4.0,25,0.0,False,False,False,False,True,True,False,False,False
724,22.86,17,0,1,0,14690.0,4.0,25,0.0,False,False,False,False,True,True,False,False,False
725,22.86,17,0,1,0,14690.0,4.0,25,0.0,False,False,False,False,True,True,False,False,False
726,22.86,17,0,1,0,11300.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
727,38.85,19,0,0,0,18080.0,3.0,5,0.0,False,False,False,False,True,False,False,False,False
728,24.05,14,0,1,0,19210.0,3.0,12,0.0,False,False,False,False,True,True,False,False,True
729,37.43,14,0,1,0,15820.0,3.0,12,0.0,False,False,False,False,True,False,False,False,True
730,23.21,19,0,0,0,12430.0,3.0,5,0.0,False,False,False,False,True,True,False,False,False
731,23.21,19,0,0,0,16385.0,3.0,5,0.0,False,False,False,False,True,True,False,False,False
732,23.37,14,0,1,0,11865.0,3.0,12,0.0,False,False,False,False,True,False,False,False,True
733,37.43,14,0,1,0,14125.0,3.0,12,0.0,False,False,False,False,True,False,False,False,True
734,20.67,14,0,1,0,12430.0,3.0,12,0.0,False,False,False,False,True,True,False,False,True
735,20.67,14,0,1,0,10735.0,3.0,12,0.0,False,False,False,False,True,False,False,False,True
736,88.95,17,0,1,0,24860.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
737,23.21,19,0,0,0,12430.0,3.0,5,0.0,False,False,False,False,True,True,False,False,False
738,13.2,17,0,1,0,4068.0,14.0,25,0.0,False,False,False,False,True,False,True,False,False
739,23.21,19,0,0,0,11978.0,3.0,5,0.0,False,False,False,False,True,False,False,False,False
740,18.9459,17,0,1,0,14690.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
741,23.37,14,0,1,0,12204.0,3.0,12,0.0,False,False,False,False,True,False,False,False,True
742,14.09,14,0,1,0,4972.0,13.0,12,0.0,False,False,False,False,True,False,False,False,True
743,38.85,23,0,0,0,15424.5,11.0,11,0.0,False,False,False,False,True,True,False,False,False
744,18.36,23,0,0,0,5311.0,11.0,11,0.0,False,False,False,False,True,False,False,False,False
745,36.13,23,0,0,0,17515.0,7.0,11,0.0,False,False,False,False,True,True,True,False,False
746,28.84,14,0,1,0,8927.0,11.0,12,0.0,False,False,False,False,True,False,False,False,True
747,21.715,14,0,1,0,7458.0,12.0,12,0.0,False,False,False,False,True,False,True,False,False
748,48.26,19,0,0,0,3898.5,6.0,5,0.0,False,False,False,False,True,False,False,False,False
749,12.96,14,0,1,0,4520.0,12.0,12,0.0,False,False,False,False,True,False,True,False,False
750,29.14,23,0,0,0,10509.0,11.0,11,0.0,False,False,False,False,True,False,True,False,False
751,29.14,23,0,0,0,10509.0,11.0,11,0.0,False,False,False,False,True,False,True,False,False
752,50.89,14,0,1,0,19210.0,11.0,12,0.0,False,False,False,False,True,True,False,False,True
753,50.89,14,0,1,0,19210.0,11.0,12,0.0,False,False,False,False,True,True,False,False,True
754,15.39,19,0,0,0,6102.0,8.0,5,0.0,False,False,False,False,True,False,False,False,False
755,25.97,14,0,1,0,6893.0,11.0,12,0.0,False,False,False,False,True,False,False,False,True
756,16.56,14,0,1,0,5085.0,12.0,12,0.0,False,False,False,False,True,False,True,False,False
757,19.3984,17,0,1,0,14690.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
758,25.97,14,0,1,0,8475.0,11.0,12,0.0,False,False,False,False,True,False,False,False,True
759,29.52,14,0,1,0,8475.0,11.0,12,0.0,False,False,False,False,True,False,False,False,True
760,19.7272,17,0,1,0,15820.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
761,22.86,17,0,1,0,14690.0,4.0,25,0.0,False,False,False,False,True,True,False,False,False
762,22.86,17,0,1,0,14690.0,4.0,25,0.0,False,False,False,False,True,True,False,False,False
763,22.44,17,0,1,0,14125.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
764,19.7272,17,0,1,0,15820.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
765,12.81,14,0,1,0,3954.9999999999995,12.0,12,0.0,False,False,False,False,True,False,True,False,False
766,12.81,14,0,1,0,3954.9999999999995,12.0,12,0.0,False,False,False,False,True,False,True,False,False
767,22.86,17,0,1,0,14690.0,4.0,25,0.0,False,False,False,False,True,True,False,False,False
768,11.46,14,0,1,0,4294.0,12.0,12,0.0,False,False,False,False,True,False,True,False,False
769,17.5,14,0,1,0,7006.0,11.0,12,0.0,False,False,False,False,True,False,False,False,True
770,20.14,17,0,1,0,14125.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
771,22.86,17,0,1,0,14690.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
772,59.87,17,0,1,0,17515.0,12.0,25,0.0,False,False,False,False,True,False,False,False,False
773,22.86,17,0,1,0,13560.0,4.0,25,0.0,False,False,False,False,True,True,False,False,False
774,19.3984,17,0,1,0,13560.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
775,22.86,17,0,1,0,11300.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
776,19.3984,17,0,1,0,11300.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
777,22.86,17,0,1,0,14690.0,4.0,25,0.0,False,False,False,False,True,True,False,False,False
778,22.86,17,0,1,0,14690.0,4.0,25,0.0,False,False,False,False,True,True,False,False,False
779,28.33,17,0,1,0,16385.0,4.0,25,0.0,False,False,False,False,True,True,False,False,False
780,22.86,17,0,1,0,14690.0,4.0,25,0.0,False,False,False,False,True,True,False,False,False
781,15.39,19,0,0,0,6102.0,8.0,5,0.0,False,False,False,False,True,False,False,False,False
782,18.8,17,0,1,0,12430.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
783,22.86,17,0,1,0,14690.0,4.0,25,0.0,False,False,False,False,True,True,False,False,False
784,22.86,17,0,1,0,12995.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
785,20.14,17,0,1,0,13560.0,6.0,25,0.0,False,False,False,False,True,True,False,False,False
786,28.33,17,0,1,0,13560.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
787,28.33,17,0,1,0,12091.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
788,24.42,23,0,0,0,6215.0,11.0,11,0.0,False,False,False,False,True,False,True,False,False
789,58.54,19,0,0,0,14387.16,6.0,5,0.0,False,False,False,False,True,False,False,False,False
790,22.8,23,0,0,0,12430.0,2.0,11,0.0,False,False,False,False,True,True,False,False,False
791,47.08,19,0,0,0,6766.4400000000005,6.0,5,0.0,False,False,False,False,True,False,False,False,False
792,28.79,17,0,1,0,15820.0,4.0,25,0.0,False,False,False,False,True,True,False,False,False
793,22.86,17,0,1,0,10170.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
794,28.79,17,0,1,0,15820.0,4.0,25,0.0,False,False,False,False,True,True,False,False,False
795,28.79,17,0,1,0,12430.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
796,28.79,17,0,1,0,15820.0,4.0,25,0.0,False,False,False,False,True,True,False,False,False
797,44.52,17,0,1,0,16950.0,4.0,25,0.0,False,False,False,False,True,True,False,False,False
798,44.52,17,0,1,0,16950.0,4.0,25,0.0,False,False,False,False,True,True,False,False,False
799,14.13,23,0,0,0,9605.0,2.0,11,0.0,False,False,False,False,True,False,False,False,False
800,14.13,23,0,0,0,9605.0,2.0,11,0.0,False,False,False,False,True,False,False,False,False
801,20.64,19,0,0,0,12430.0,3.0,5,0.0,False,False,False,False,True,False,False,False,False
802,20.64,19,0,0,0,12430.0,3.0,5,0.0,False,False,False,False,True,True,False,False,False
803,20.64,19,0,0,0,12430.0,3.0,5,0.0,False,False,False,False,True,True,False,False,False
804,18.59,23,0,0,0,10170.0,2.0,11,0.0,False,False,False,False,True,False,False,False,False
805,19.7272,17,0,1,0,10170.0,6.0,25,0.0,False,False,False,False,True,False,False,False,False
806,22.86,17,0,1,0,10735.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
807,38.59,17,0,1,0,13978.1,12.0,25,0.0,False,False,False,False,True,True,False,False,False
808,18.72,19,0,0,0,11074.0,3.0,5,0.0,False,False,False,False,True,False,False,False,False
809,18.72,19,0,0,0,11074.0,3.0,5,0.0,False,False,False,False,True,False,False,False,False
810,18.59,23,0,0,0,11300.0,2.0,11,0.0,False,False,False,False,True,False,False,False,False
811,22.86,17,0,1,0,11300.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
812,22.8,23,0,0,0,12430.0,2.0,11,0.0,False,False,False,False,True,True,False,False,False
813,22.8,23,0,0,0,12430.0,2.0,11,0.0,False,False,False,False,True,True,False,False,False
814,25.39,23,0,0,0,11865.0,2.0,11,0.0,False,False,False,False,True,False,False,False,False
815,21.36,23,0,0,0,11865.0,2.0,11,0.0,False,False,False,False,True,False,False,False,False
816,18.59,23,0,0,0,9605.0,2.0,11,0.0,False,False,False,False,True,False,False,False,False
817,18.59,23,0,0,0,11300.0,2.0,11,0.0,False,False,False,False,True,False,False,False,False
818,37.51,23,0,0,0,20340.0,2.0,11,0.0,False,False,False,False,True,True,False,False,False
819,25.39,23,0,0,0,13560.0,2.0,11,0.0,False,False,False,False,True,True,False,False,False
820,31.56,23,0,0,0,15820.0,2.0,11,0.0,False,False,False,False,True,True,False,False,False
821,36.05,23,0,0,0,20340.0,2.0,11,0.0,False,False,False,False,True,True,False,False,False
822,37.51,23,0,0,0,20340.0,2.0,11,0.0,False,False,False,False,True,True,False,False,False
823,18.59,23,0,0,0,9605.0,2.0,11,0.0,False,False,False,False,True,False,False,False,False
824,25.39,23,0,0,0,11865.0,2.0,11,0.0,False,False,False,False,True,False,False,False,False
825,25.39,23,0,0,0,11865.0,2.0,11,0.0,False,False,False,False,True,False,False,False,False
826,19.7272,17,0,1,0,10170.0,6.0,25,0.0,False,False,False,False,True,False,False,False,False
827,19.3984,17,0,1,0,10170.0,6.0,25,0.0,False,False,False,False,True,False,False,False,False
828,35.24,23,0,0,0,5876.0,28.0,11,0.0,False,False,False,False,True,False,False,False,False
829,25.39,23,0,0,0,13560.0,2.0,11,0.0,False,False,False,False,True,True,False,False,False
830,20.67,14,0,1,0,11300.0,3.0,12,0.0,False,False,False,False,True,False,False,False,True
831,20.67,14,0,1,0,11300.0,3.0,12,0.0,False,False,False,False,True,False,False,False,True
832,23.05,17,0,1,0,10170.0,4.0,25,0.0,False,False,False,False,True,False,False,False,False
833,19.3984,17,0,1,0,10170.0,6.0,25,0.0,False,False,False,False,True,False,False,False,False
834,21.18,23,0,0,0,6780.0,11.0,11,0.0,False,False,False,False,True,False,True,False,False
835,19.3984,17,0,1,0,9944.0,6.0,25,0.0,False,False,False,False,True,False,False,False,False
836,29.14,23,0,0,0,14690.0,11.0,11,0.0,False,False,False,False,True,True,True,False,False
837,13.2,17,0,1,0,4181.0,14.0,25,0.0,False,False,False,False,True,False,True,False,False
838,20.0,106,0,0,1,4400.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
839,27.0,18,0,1,0,5300.0,14.0,37,3.0,True,False,False,False,False,False,False,False,True
840,23.8,28,0,0,1,4500.0,25.0,38,12.0,True,False,False,False,False,False,False,False,True
841,26.0,84,0,0,0,4800.0,25.0,4,0.0,True,False,False,False,False,False,False,False,True
842,23.0,84,0,0,0,4600.0,26.0,4,0.0,True,False,False,False,False,False,False,False,True
843,57.0,106,0,0,1,7500.0,27.0,36,3.0,True,False,False,False,False,False,False,False,True
844,21.0,18,0,1,0,3000.0,24.0,37,3.0,True,False,False,False,False,False,True,False,False
845,22.0,106,0,0,1,2000.0,25.0,36,3.0,True,False,False,False,False,False,False,True,False
849,21.0,27,0,4,1,3200.0,25.0,20,0.0,True,False,False,False,False,False,False,False,False
850,26.0,14,0,2,1,3500.0,25.0,33,2.0,False,False,False,True,False,False,True,False,False
851,21.0,27,0,4,1,4500.0,25.0,20,0.0,True,False,False,False,False,False,False,False,False
855,20.0,18,0,1,0,3500.0,14.0,37,3.0,True,False,False,False,False,False,False,False,True
856,20.0,14,0,2,1,4300.0,27.0,33,2.0,False,False,False,True,False,False,True,False,False
857,20.0,22,0,1,1,4100.0,25.0,36,4.0,False,False,False,True,False,False,False,False,True
858,26.0,106,0,0,1,4500.0,27.0,36,3.0,True,False,False,False,False,False,True,False,False
859,20.0,106,0,0,1,4600.0,26.0,36,3.0,False,False,False,True,False,False,False,False,True
860,28.0,22,0,1,1,5000.0,27.0,36,4.0,True,False,False,False,False,False,False,False,True
861,22.86,14,0,2,1,3900.0,25.0,33,2.0,False,False,False,True,False,False,True,False,False
862,40.0,106,0,0,1,6200.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
863,22.86,14,0,2,1,3900.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
864,28.0,28,0,0,1,5000.0,26.0,38,12.0,True,False,False,False,False,False,False,False,True
865,23.0,106,0,0,1,4900.0,24.0,36,3.0,True,False,False,False,False,False,False,True,False
866,26.4,106,0,0,1,3400.0,27.0,36,3.0,False,False,False,True,False,False,False,False,True
867,23.0,14,0,2,1,2000.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
868,26.0,102,0,1,0,4200.0,26.0,33,1.0,True,False,False,False,False,False,True,False,False
869,25.0,14,0,2,1,4500.0,26.0,33,2.0,True,False,False,False,False,False,True,False,False
870,26.0,18,0,1,0,1600.0,25.0,37,3.0,True,False,False,False,False,False,False,False,True
